1819,02,17,1819.132, 40,1
1819,02,18,1819.135, -1,1
1819,02,19,1819.138, -1,1
1819,02,20,1819.140, 29,1
1819,02,21,1819.143, -1,1
1819,02,22,1819.146, -1,1
1819,02,23,1819.149, -1,1
1819,02,24,1819.151, 25,1
1819,02,25,1819.154, -1,1
1819,02,26,1819.157, 19,1
1819,02,27,1819.159, -1,1
1819,02,28,1819.162, -1,1
1819,03,01,1819.165, -1,1
1819,03,02,1819.168, 13,1
1819,03,03,1819.170, -1,1
1819,03,04,1819.173,  0,1
1819,03,05,1819.176, 12,1
1819,03,06,1819.179, -1,1
1819,03,07,1819.181,  0,1
1819,03,08,1819.184,  0,1
1819,03,09,1819.187,  0,1
1819,03,10,1819.190,  0,1
1819,03,11,1819.192,  0,1
1819,03,12,1819.195,  0,1
1819,03,13,1819.198,  0,1
1819,03,14,1819.201,  0,1
1819,03,15,1819.203,  0,1
1819,03,16,1819.206,  0,1
1819,03,17,1819.209,  0,1
1819,03,18,1819.212,  0,1
1819,03,19,1819.214,  0,1
1819,03,20,1819.217,  0,1
1819,03,21,1819.220,  0,1
1819,03,22,1819.222, 18,1
1819,03,23,1819.225, 12,1
1819,03,24,1819.228, -1,1
1819,03,25,1819.231, -1,1
1819,03,26,1819.233, 10,1
1819,03,27,1819.236, -1,1
1819,03,28,1819.239, -1,1
1819,03,29,1819.242, 10,1
1819,03,30,1819.244, -1,1
1819,03,31,1819.247, 11,1
1819,04,01,1819.250, 10,1
1819,04,02,1819.253, -1,1
1819,04,03,1819.255, -1,1
1819,04,04,1819.258,  0,1
1819,04,05,1819.261,  0,1
1819,04,06,1819.264,  0,1
1819,04,07,1819.266,  0,1
1819,04,08,1819.269,  0,1
1819,04,09,1819.272,  0,1
1819,04,10,1819.274,  0,1
1819,04,11,1819.277, 10,1
1819,04,12,1819.280, 12,1
1819,04,13,1819.283, 17,1
1819,04,14,1819.285, 19,1
1819,04,15,1819.288, 31,1
1819,04,16,1819.291, 29,1
1819,04,17,1819.294, 45,1
1819,04,18,1819.296, 48,1
1819,04,19,1819.299, 49,1
1819,04,20,1819.302, -1,1
1819,04,21,1819.305, 43,1
1819,04,22,1819.307, 47,1
1819,04,23,1819.310, -1,1
1819,04,24,1819.313, -1,1
1819,04,25,1819.316, -1,1
1819,04,26,1819.318, -1,1
1819,04,27,1819.321, 14,1
1819,04,28,1819.324, 28,1
1819,04,29,1819.327, 31,1
1819,04,30,1819.329, 32,1
1819,05,01,1819.332, 32,1
1819,05,02,1819.335, 18,1
1819,05,03,1819.337, 10,1
1819,05,04,1819.340,  0,1
1819,05,05,1819.343,  0,1
1819,05,06,1819.346,  0,1
1819,05,07,1819.348,  0,1
1819,05,08,1819.351,  0,1
1819,05,09,1819.354,  0,1
1819,05,10,1819.357,  0,1
1819,05,11,1819.359,  0,1
1819,05,12,1819.362,  0,1
1819,05,13,1819.365,  0,1
1819,05,14,1819.368,  0,1
1819,05,15,1819.370, 17,1
1819,05,16,1819.373, 25,1
1819,05,17,1819.376, 26,1
1819,05,18,1819.379, 20,1
1819,05,19,1819.381, 13,1
1819,05,20,1819.384, 32,1
1819,05,21,1819.387, 41,1
1819,05,22,1819.389, 33,1
1819,05,23,1819.392, 40,1
1819,05,24,1819.395, 31,1
1819,05,25,1819.398, 30,1
1819,05,26,1819.400, 43,1
1819,05,27,1819.403, 45,1
1819,05,28,1819.406, 50,1
1819,05,29,1819.409, 40,1
1819,05,30,1819.411, 35,1
1819,05,31,1819.414, 26,1
1819,06,01,1819.417, 18,1
1819,06,02,1819.420, 13,1
1819,06,03,1819.422, 17,1
1819,06,04,1819.425, 23,1
1819,06,05,1819.428, 35,1
1819,06,06,1819.431, 35,1
1819,06,07,1819.433, -1,1
1819,06,08,1819.436, 30,1
1819,06,09,1819.439, 13,1
1819,06,10,1819.442, 17,1
1819,06,11,1819.444, 45,1
1819,06,12,1819.447, -1,1
1819,06,13,1819.450, 28,1
1819,06,14,1819.452, 29,1
1819,06,15,1819.455, 44,1
1819,06,16,1819.458, 40,1
1819,06,17,1819.461, -1,1
1819,06,18,1819.463, 56,1
1819,06,19,1819.466, -1,1
1819,06,20,1819.469, 71,1
1819,06,21,1819.472, 63,1
1819,06,22,1819.474, 70,1
1819,06,23,1819.477, -1,1
1819,06,24,1819.480, -1,1
1819,06,25,1819.483, 46,1
1819,06,26,1819.485, 22,1
1819,06,27,1819.488, 22,1
1819,06,28,1819.491, 19,1
1819,06,29,1819.494, 48,1
1819,06,30,1819.496, -1,1
1819,07,01,1819.499, -1,1
1819,07,02,1819.502, -1,1
1819,07,03,1819.504, 57,1
1819,07,04,1819.507, 34,1
1819,07,05,1819.510, 43,1
1819,07,06,1819.513, -1,1
1819,07,07,1819.515, -1,1
1819,07,08,1819.518, 29,1
1819,07,09,1819.521, -1,1
1819,07,10,1819.524, 25,1
1819,07,11,1819.526, 27,1
1819,07,12,1819.529, -1,1
1819,07,13,1819.532, -1,1
1819,07,14,1819.535, -1,1
1819,07,15,1819.537, -1,1
1819,07,16,1819.540, 30,1
1819,07,17,1819.543, -1,1
1819,07,18,1819.546, 97,1
1819,07,19,1819.548, -1,1
1819,07,20,1819.551, -1,1
1819,07,21,1819.554, -1,1
1819,07,22,1819.557, -1,1
1819,07,23,1819.559, -1,1
1819,07,24,1819.562, -1,1
1819,07,25,1819.565, 16,1
1819,07,26,1819.567, 31,1
1819,07,27,1819.570, 18,1
1819,07,28,1819.573, 17,1
1819,07,29,1819.576, 16,1
1819,07,30,1819.578, 10,1
1819,07,31,1819.581, 21,1
1819,08,01,1819.584, 39,1
1819,08,02,1819.587, 60,1
1819,08,03,1819.589, 56,1
1819,08,04,1819.592, -1,1
1819,08,05,1819.595, -1,1
1819,08,06,1819.598, -1,1
1819,08,07,1819.600, -1,1
1819,08,08,1819.603, 66,1
1819,08,09,1819.606, 48,1
1819,08,10,1819.609, -1,1
1819,08,11,1819.611, 32,1
1819,08,12,1819.614, 32,1
1819,08,13,1819.617, 33,1
1819,08,14,1819.619, -1,1
1819,08,15,1819.622, 19,1
1819,08,16,1819.625, 23,1
1819,08,17,1819.628, 31,1
1819,08,18,1819.630, -1,1
1819,08,19,1819.633, 15,1
1819,08,20,1819.636,  0,1
1819,08,21,1819.639,  0,1
1819,08,22,1819.641,  0,1
1819,08,23,1819.644,  0,1
1819,08,24,1819.647,  0,1
1819,08,25,1819.650, 15,1
1819,08,26,1819.652, 10,1
1819,08,27,1819.655, 15,1
1819,08,28,1819.658, 15,1
1819,08,29,1819.661, 22,1
1819,08,30,1819.663, 47,1
1819,08,31,1819.666, 48,1
1819,09,01,1819.669, 59,1
1819,09,02,1819.672, 34,1
1819,09,03,1819.674, 36,1
1819,09,04,1819.677, 33,1
1819,09,05,1819.680, 28,1
1819,09,06,1819.682, 22,1
1819,09,07,1819.685, -1,1
1819,09,08,1819.688, 31,1
1819,09,09,1819.691, 16,1
1819,09,10,1819.693, 16,1
1819,09,11,1819.696,  0,1
1819,09,12,1819.699,  0,1
1819,09,13,1819.702,  0,1
1819,09,14,1819.704, 20,1
1819,09,15,1819.707, -1,1
1819,09,16,1819.710, 16,1
1819,09,17,1819.713,  0,1
1819,09,18,1819.715,  0,1
1819,09,19,1819.718,  0,1
1819,09,20,1819.721,  0,1
1819,09,21,1819.724,  0,1
1819,09,22,1819.726,  0,1
1819,09,23,1819.729,  0,1
1819,09,24,1819.732, 15,1
1819,09,25,1819.734, 15,1
1819,09,26,1819.737, 15,1
1819,09,27,1819.740, 15,1
1819,09,28,1819.743, 15,1
1819,09,29,1819.745, -1,1
1819,09,30,1819.748, 15,1
1819,10,01,1819.751, 16,1
1819,10,02,1819.754, 20,1
1819,10,03,1819.756, 24,1
1819,10,04,1819.759, 36,1
1819,10,05,1819.762, 36,1
1819,10,06,1819.765, -1,1
1819,10,07,1819.767, 36,1
1819,10,08,1819.770, 19,1
1819,10,09,1819.773, 33,1
1819,10,10,1819.776, 36,1
1819,10,11,1819.778, 33,1
1819,10,12,1819.781, 35,1
1819,10,13,1819.784, 32,1
1819,10,14,1819.786, 16,1
1819,10,15,1819.789, 16,1
1819,10,16,1819.792,  0,1
1819,10,17,1819.795, 48,1
1819,10,18,1819.797, 47,1
1819,10,19,1819.800, 36,1
1819,10,20,1819.803, -1,1
1819,10,21,1819.806, -1,1
1819,10,22,1819.808, -1,1
1819,10,23,1819.811, 36,1
1819,10,24,1819.814, -1,1
1819,10,25,1819.817, -1,1
1819,10,26,1819.819, -1,1
1819,10,27,1819.822, 15,1
1819,10,28,1819.825, 36,1
1819,10,29,1819.828, -1,1
1819,10,30,1819.830, -1,1
1819,10,31,1819.833,  0,1
1819,11,01,1819.836,  0,1
1819,11,02,1819.839,  0,1
1819,11,03,1819.841,  0,1
1819,11,04,1819.844,  0,1
1819,11,05,1819.847,  0,1
1819,11,06,1819.849, 23,1
1819,11,07,1819.852, 23,1
1819,11,08,1819.855, -1,1
1819,11,09,1819.858, 16,1
1819,11,10,1819.860,  0,1
1819,11,11,1819.863,  0,1
1819,11,12,1819.866,  0,1
1819,11,13,1819.869, -1,1
1819,11,14,1819.871, -1,1
1819,11,15,1819.874, -1,1
1819,11,16,1819.877, -1,1
1819,11,17,1819.880, -1,1
1819,11,18,1819.882, 82,1
1819,11,19,1819.885, -1,1
1819,11,20,1819.888, 56,1
1819,11,21,1819.891, 46,1
1819,11,22,1819.893, 44,1
1819,11,23,1819.896, 66,1
1819,11,24,1819.899, 56,1
1819,11,25,1819.901, 33,1
1819,11,26,1819.904, -1,1
1819,11,27,1819.907, 32,1
1819,11,28,1819.910, -1,1
1819,11,29,1819.912, -1,1
1819,11,30,1819.915, -1,1
1819,12,01,1819.918, 32,1
1819,12,02,1819.921, -1,1
1819,12,03,1819.923, 19,1
1819,12,04,1819.926, 35,1
1819,12,05,1819.929, -1,1
1819,12,06,1819.932, -1,1
1819,12,07,1819.934, -1,1
1819,12,08,1819.937, 32,1
1819,12,09,1819.940, 35,1
1819,12,10,1819.943, 35,1
1819,12,11,1819.945, 32,1
1819,12,12,1819.948, -1,1
1819,12,13,1819.951, 36,1
1819,12,14,1819.953, 31,1
1819,12,15,1819.956, -1,1
1819,12,16,1819.959, 32,1
1819,12,17,1819.962, -1,1
1819,12,18,1819.964, 31,1
1819,12,19,1819.967, -1,1
1819,12,20,1819.970, 15,1
1819,12,21,1819.973, -1,1
1819,12,22,1819.975, 17,1
1819,12,23,1819.978, 20,1
1819,12,24,1819.981, 43,1
1819,12,25,1819.984, 47,1
1819,12,26,1819.986, 51,1
1819,12,27,1819.989, -1,1
1819,12,28,1819.992, -1,1
1819,12,29,1819.995, 21,1
1819,12,30,1819.997, 33,1
1819,12,31,1820.000, 15,1
1820,01,01,1820.003, 17,1
1820,01,02,1820.005, -1,1
1820,01,03,1820.008,  0,1
1820,01,04,1820.011,  0,1
1820,01,05,1820.014,  0,1
1820,01,06,1820.016,  0,1
1820,01,07,1820.019,  0,1
1820,01,08,1820.022,  0,1
1820,01,09,1820.025,  0,1
1820,01,10,1820.027, -1,1
1820,01,11,1820.030, -1,1
1820,01,12,1820.033, -1,1
1820,01,13,1820.036, 15,1
1820,01,14,1820.038, -1,1
1820,01,15,1820.041, 29,1
1820,01,16,1820.044, -1,1
1820,01,17,1820.047, -1,1
1820,01,18,1820.049, -1,1
1820,01,19,1820.052, -1,1
1820,01,20,1820.055, 15,1
1820,01,21,1820.057, -1,1
1820,01,22,1820.060, 15,1
1820,01,23,1820.063, 49,1
1820,01,24,1820.066, 46,1
1820,01,25,1820.068, 53,1
1820,01,26,1820.071, 22,1
1820,01,27,1820.074, 39,1
1820,01,28,1820.077, -1,1
1820,01,29,1820.079, 33,1
1820,01,30,1820.082, -1,1
1820,01,31,1820.085, 32,1
1820,02,01,1820.088, 19,1
1820,02,02,1820.090, 19,1
1820,02,03,1820.093, -1,1
1820,02,04,1820.096, -1,1
1820,02,05,1820.099, -1,1
1820,02,06,1820.101, -1,1
1820,02,07,1820.104, -1,1
1820,02,08,1820.107, -1,1
1820,02,09,1820.109, 43,1
1820,02,10,1820.112, 38,1
1820,02,11,1820.115, -1,1
1820,02,12,1820.118, -1,1
1820,02,13,1820.120, 29,1
1820,02,14,1820.123, 33,1
1820,02,15,1820.126, 32,1
1820,02,16,1820.129, 50,1
1820,02,17,1820.131, 29,1
1820,02,18,1820.134, 15,1
1820,02,19,1820.137, -1,1
1820,02,20,1820.140, -1,1
1820,02,21,1820.142, 15,1
1820,02,22,1820.145, 15,1
1820,02,23,1820.148, -1,1
1820,02,24,1820.151, -1,1
1820,02,25,1820.153, -1,1
1820,02,26,1820.156, -1,1
1820,02,27,1820.159, 20,1
1820,02,28,1820.161, 16,1
1820,02,29,1820.164, -1,1
1820,03,01,1820.167,  0,1
1820,03,02,1820.170,  0,1
1820,03,03,1820.172,  0,1
1820,03,04,1820.175,  0,1
1820,03,05,1820.178,  0,1
1820,03,06,1820.181,  0,1
1820,03,07,1820.183,  0,1
1820,03,08,1820.186,  0,1
1820,03,09,1820.189,  0,1
1820,03,10,1820.192,  0,1
1820,03,11,1820.194,  0,1
1820,03,12,1820.197,  0,1
1820,03,13,1820.200,  0,1
1820,03,14,1820.203,  0,1
1820,03,15,1820.205,  0,1
1820,03,16,1820.208, 16,1
1820,03,17,1820.211, 17,1
1820,03,18,1820.214, 46,1
1820,03,19,1820.216, -1,1
1820,03,20,1820.219, 24,1
1820,03,21,1820.222, -1,1
1820,03,22,1820.224, -1,1
1820,03,23,1820.227, -1,1
1820,03,24,1820.230, -1,1
1820,03,25,1820.233, -1,1
1820,03,26,1820.235, -1,1
1820,03,27,1820.238, -1,1
1820,03,28,1820.241,  0,1
1820,03,29,1820.244,  0,1
1820,03,30,1820.246,  0,1
1820,03,31,1820.249,  0,1
1820,04,01,1820.252,  0,1
1820,04,02,1820.255,  0,1
